complaint_id,text,category,timestamp
SVC-01582,Your consultant Mpho was extremely rude and unhelpful when I called.,service,2024-09-14 11:00
BIL-01583,Why am I being billed R304 when my plan is only R499 per month? My account number is ACC-18083.,billing,2024-03-07 14:23
FRD-01584,My account password was changed without my consent. Possible hack.,fraud,2024-11-06 10:03
BIL-01585,Double charge on my account for R590. I need this fixed urgently.,billing,2024-03-06 14:07
BIL-01586,The upgrade fee of R1105 was not disclosed to me before signing. I will report to ICASA if this is not resolved.,billing,2024-01-13 10:43
BIL-01587,"My prepaid balance of R315 was deducted without any usage. My account number is ACC-50449. This is urgent, please help.",billing,2024-05-13 16:12
BIL-01588,"My prepaid balance of R3735 was deducted without any usage. This is urgent, please help.",billing,2024-01-06 15:29
BIL-01589,I was charged R252 for a service I never signed up for. Please reverse this.,billing,2024-09-19 09:56
NET-01590,WiFi calling not working in Boksburg despite being in a no-signal zone.,network,2024-01-05 14:09
BIL-01591,I paid R3947 at the store but it's not reflecting on my account. My account number is ACC-16973.,billing,2024-10-14 09:10
BIL-01592,I paid R4651 at the store but it's not reflecting on my account.,billing,2024-04-05 15:14
SVC-01593,Promised a callback within 24 hours. It's been 5 days. Nothing.,service,2024-04-05 11:05
NET-01594,"Data connection keeps dropping every few minutes in Pietermaritzburg. Very frustrating. This is urgent, please help.",network,2024-01-15 13:48
NET-01595,Tower in Bloemfontein seems broken. No coverage for 2 days straight. My account number is ACC-80849.,network,2024-12-17 15:56
BIL-01596,"My prepaid balance of R4104 was deducted without any usage. My account number is ACC-54996. This is urgent, please help.",billing,2024-03-23 14:56
BIL-01597,I cancelled my contract last month but I'm still being charged R1671. My account number is ACC-11757.,billing,2024-11-26 12:49
NET-01598,"No signal in Cape Town CBD for the past 6 days. I can't make calls or use data. This is urgent, please help.",network,2024-09-14 09:31
SVC-01599,"I visited the Mafikeng store and waited 18 minutes with no assistance. This is urgent, please help.",service,2024-08-04 17:47
SVC-01600,I've been on hold for 58 minutes trying to speak to someone about my account. My account number is ACC-74107.,service,2024-05-03 14:17
BIL-01601,My account shows a debit of R2350 that I don't recognise. This is unacceptable. I will report to ICASA if this is not resolved.,billing,2024-10-27 14:35
BIL-01602,Why am I being billed R3482 when my plan is only R499 per month? My account number is ACC-86798.,billing,2024-08-05 12:48
BIL-01603,Incorrect billing on my fibre account. Charged R2914 instead of R299.,billing,2024-11-17 14:43
BIL-01604,I cancelled my contract last month but I'm still being charged R2790.,billing,2024-01-12 09:26
SVC-01605,My number porting has been stuck for 14 days. I can't receive calls.,service,2024-09-03 09:57
FRD-01606,My banking details were changed on my account without my knowledge. My account number is ACC-82104.,fraud,2024-08-18 16:16
NET-01607,Internet speed is terrible in Khayelitsha. I'm getting 0.5mbps instead of 100mbps. I will report to ICASA if this is not resolved.,network,2024-12-27 14:20
NET-01608,Tower in Sandton seems broken. No coverage for 14 days straight.,network,2024-08-19 12:49
NET-01609,"Network completely down in Boksburg. Multiple people affected for 3 days. This is urgent, please help.",service,2024-04-09 13:27
BIL-01610,I was charged R2301 for a service I never signed up for. Please reverse this.,billing,2024-06-18 08:48
SVC-01611,Promised a callback within 24 hours. It's been 5 days. Nothing.,service,2024-04-08 17:41
BIL-01612,The upgrade fee of R3613 was not disclosed to me before signing.,billing,2024-04-25 16:06
FRD-01613,My account password was changed without my consent. Possible hack.,fraud,2024-01-11 08:39
BIL-01614,I paid R3527 at the store but it's not reflecting on my account. My account number is ACC-20919.,billing,2024-02-26 13:55
SVC-01615,Promised a callback within 24 hours. It's been 10 days. Nothing.,service,2024-06-08 09:38
BIL-01616,Double charge on my account for R1907. I need this fixed urgently.,billing,2024-04-13 17:22
SVC-01617,I visited the Vanderbijlpark store and waited 80 minutes with no assistance.,service,2024-02-16 10:34
BIL-01618,I was charged R1745 for a service I never signed up for. Please reverse this.,billing,2024-03-08 15:46
FRD-01619,My account password was changed without my consent. Possible hack.,fraud,2024-03-07 11:45
FRD-01620,I'm receiving bills for a contract I never signed. ID number ****6428 was used.,fraud,2024-06-23 12:05
BIL-01621,"The upgrade fee of R3285 was not disclosed to me before signing. My account number is ACC-29481. This is urgent, please help.",billing,2024-04-21 12:31
BIL-01622,I was promised a discount of R604 but my bill still shows full price.,billing,2024-10-02 09:36
BIL-01623,Incorrect billing on my fibre account. Charged R2419 instead of R199.,billing,2024-05-02 10:47
BIL-01624,I paid R3166 at the store but it's not reflecting on my account.,billing,2024-11-03 10:15
BIL-01625,I was promised a discount of R2933 but my bill still shows full price.,billing,2024-07-16 15:18
NET-01626,Internet speed is terrible in Rustenburg. I'm getting 0.5mbps instead of 100mbps.,network,2024-04-05 11:27
BIL-01627,My airtime of R128 disappeared overnight. I didn't make any calls.,billing,2024-10-01 11:18
BIL-01628,My account shows a debit of R3384 that I don't recognise. This is unacceptable.,billing,2024-09-09 15:56
FRD-01629,Someone is using my identity to get contracts. Reference REF-406595. I will report to ICASA if this is not resolved.,fraud,2024-03-11 11:11
BIL-01630,Stop debiting my account! I owe nothing. Last debit was R1519.,billing,2024-03-16 12:47
BIL-01631,My airtime of R3982 disappeared overnight. I didn't make any calls. My account number is ACC-84870.,billing,2024-10-03 16:52
NET-01632,Can't connect to 4G in Mafikeng. Only getting Edge/2G for 1 days now.,network,2024-02-19 10:11
FRD-01633,"My account password was changed without my consent. Possible hack. This is urgent, please help.",fraud,2024-03-18 11:41
BIL-01634,My prepaid balance of R3568 was deducted without any usage.,billing,2024-07-07 10:23
NET-01635,Data connection keeps dropping every few minutes in Stellenbosch. Very frustrating.,network,2024-12-10 09:38
NET-01636,Tower in Pretoria East seems broken. No coverage for 13 days straight.,service,2024-10-15 12:43
BIL-01637,Incorrect billing on my fibre account. Charged R3860 instead of R299. My account number is ACC-16962.,billing,2024-11-28 14:04
NET-01638,Data connection keeps dropping every few minutes in East London. Very frustrating.,network,2024-09-22 13:04
BIL-01639,My prepaid balance of R1312 was deducted without any usage.,billing,2024-08-15 14:30
BIL-01640,Why am I being billed R4689 when my plan is only R499 per month?,billing,2024-10-20 09:56
BIL-01641,"The upgrade fee of R1272 was not disclosed to me before signing. This is urgent, please help.",billing,2024-03-17 09:26
NET-01642,Network completely down in Midrand. Multiple people affected for 13 days. My account number is ACC-93137. I will report to ICASA if this is not resolved.,service,2024-05-18 15:01
BIL-01643,My airtime of R3510 disappeared overnight. I didn't make any calls. I will report to ICASA if this is not resolved.,billing,2024-01-21 10:40
BIL-01644,"Stop debiting my account! I owe nothing. Last debit was R3961. This is urgent, please help.",billing,2024-11-10 13:31
BIL-01645,"I was charged R2174 for a service I never signed up for. Please reverse this. My account number is ACC-90511. This is urgent, please help.",billing,2024-08-09 08:10
FRD-01646,My account was accessed and R1106 was transferred out. This is theft.,fraud,2024-04-15 13:51
NET-01647,Experiencing packet loss and high latency in Durban North. Can't work from home.,network,2024-12-20 12:10
BIL-01648,The upgrade fee of R3894 was not disclosed to me before signing.,billing,2024-08-10 17:04
SVC-01649,The East London branch closed early and I couldn't collect my device. I will report to ICASA if this is not resolved.,service,2024-02-12 13:46
NET-01650,"My fibre has been down for 9 days in Durban North. No one is helping. This is urgent, please help.",network,2024-12-01 09:33
BIL-01651,"My airtime of R114 disappeared overnight. I didn't make any calls. My account number is ACC-81667. This is urgent, please help. I will report to ICASA if this is not resolved.",billing,2024-10-15 17:36
BIL-01652,My account shows a debit of R1660 that I don't recognise. This is unacceptable.,billing,2024-09-01 13:12
BIL-01653,Stop debiting my account! I owe nothing. Last debit was R2677.,billing,2024-06-22 08:05
BIL-01654,Stop debiting my account! I owe nothing. Last debit was R4443.,billing,2024-07-14 08:19
NET-01655,Internet speed is terrible in Bellville. I'm getting 0.5mbps instead of 100mbps. I will report to ICASA if this is not resolved.,network,2024-07-06 14:43
NET-01656,No network coverage at my new address in Germiston. Was told there would be. My account number is ACC-65898. I will report to ICASA if this is not resolved.,network,2024-03-18 11:33
BIL-01657,My account shows a debit of R2320 that I don't recognise. This is unacceptable.,billing,2024-02-12 16:46
BIL-01658,I was promised a discount of R1860 but my bill still shows full price.,billing,2024-07-15 11:14
NET-01659,Constant dropped calls in Port Elizabeth. This has been going on for 4 days.,service,2024-04-12 11:51
BIL-01660,My prepaid balance of R4407 was deducted without any usage. My account number is ACC-91625.,billing,2024-03-02 16:01
NET-01661,"Internet speed is terrible in Bloemfontein. I'm getting 0.5mbps instead of 100mbps. This is urgent, please help.",network,2024-03-01 17:06
BIL-01662,I paid R4468 at the store but it's not reflecting on my account.,billing,2024-05-11 08:01
BIL-01663,My account shows a debit of R2190 that I don't recognise. This is unacceptable. My account number is ACC-64566.,billing,2024-02-10 17:59
BIL-01664,My account shows a debit of R3668 that I don't recognise. This is unacceptable. I will report to ICASA if this is not resolved.,billing,2024-07-19 13:36
BIL-01665,My airtime of R1846 disappeared overnight. I didn't make any calls.,billing,2024-08-08 13:17
FRD-01666,Someone ported my number 0731054711 without my consent. I suspect fraud.,fraud,2024-06-22 09:44
BIL-01667,My account shows a debit of R1577 that I don't recognise. This is unacceptable. I will report to ICASA if this is not resolved.,billing,2024-11-12 13:40
NET-01668,Can't connect to 4G in Sandton. Only getting Edge/2G for 8 days now.,service,2024-01-06 08:34
NET-01669,No network coverage at my new address in Cape Town CBD. Was told there would be. My account number is ACC-69520.,network,2024-06-21 11:22
BIL-01670,I was promised a discount of R2824 but my bill still shows full price.,billing,2024-05-22 13:13
BIL-01671,"I cancelled my contract last month but I'm still being charged R4335. This is urgent, please help.",billing,2024-10-27 12:22
SVC-01672,Promised a callback within 24 hours. It's been 6 days. Nothing.,service,2024-01-18 11:58
BIL-01673,Stop debiting my account! I owe nothing. Last debit was R3461.,billing,2024-09-21 08:34
NET-01674,"Load shedding in Benoni knocked out the tower and it's been 11 days. This is urgent, please help.",network,2024-10-16 13:09
NET-01675,Internet speed is terrible in Kimberley. I'm getting 0.5mbps instead of 100mbps.,network,2024-01-14 16:01
BIL-01676,I cancelled my contract last month but I'm still being charged R3073.,billing,2024-05-17 17:52
BIL-01677,The upgrade fee of R4884 was not disclosed to me before signing. My account number is ACC-25931.,billing,2024-01-20 13:16
BIL-01678,My airtime of R4834 disappeared overnight. I didn't make any calls.,billing,2024-03-08 17:20
BIL-01679,Why am I being billed R2867 when my plan is only R299 per month?,billing,2024-09-12 11:26
NET-01680,Constant dropped calls in Rustenburg. This has been going on for 2 days.,network,2024-02-15 08:40
NET-01681,Can't connect to 4G in Soweto. Only getting Edge/2G for 11 days now. My account number is ACC-68349.,network,2024-04-19 16:04
BIL-01682,I was charged R3514 for a service I never signed up for. Please reverse this. My account number is ACC-69168.,billing,2024-11-09 10:53
FRD-01683,Someone ported my number 0636523023 without my consent. I suspect fraud.,fraud,2024-07-27 10:33
BIL-01684,Incorrect billing on my fibre account. Charged R2958 instead of R299.,billing,2024-05-22 09:35
NET-01685,Experiencing packet loss and high latency in Umhlanga. Can't work from home. I will report to ICASA if this is not resolved.,network,2024-07-03 16:19
BIL-01686,Double charge on my account for R699. I need this fixed urgently.,billing,2024-06-19 15:13
BIL-01687,Why am I being billed R3898 when my plan is only R199 per month?,billing,2024-03-02 08:38
BIL-01688,My airtime of R4463 disappeared overnight. I didn't make any calls.,billing,2024-02-19 15:39
NET-01689,Network completely down in Stellenbosch. Multiple people affected for 14 days.,network,2024-11-13 08:47
NET-01690,"No network coverage at my new address in Sandton. Was told there would be. This is urgent, please help.",network,2024-06-10 11:42
BIL-01691,The upgrade fee of R4523 was not disclosed to me before signing.,billing,2024-03-27 15:58
BIL-01692,Why am I being billed R3281 when my plan is only R499 per month?,billing,2024-12-28 09:20
BIL-01693,Stop debiting my account! I owe nothing. Last debit was R239. I will report to ICASA if this is not resolved.,billing,2024-07-02 16:55
NET-01694,"Load shedding in Boksburg knocked out the tower and it's been 5 days. My account number is ACC-52710. This is urgent, please help. I will report to ICASA if this is not resolved.",network,2024-05-16 14:16
BIL-01695,I cancelled my contract last month but I'm still being charged R1128. I will report to ICASA if this is not resolved.,billing,2024-11-07 08:17
BIL-01696,I paid R979 at the store but it's not reflecting on my account. My account number is ACC-41056.,billing,2024-01-24 08:47
BIL-01697,I cancelled my contract last month but I'm still being charged R2307.,billing,2024-09-17 10:07
BIL-01698,My account shows a debit of R828 that I don't recognise. This is unacceptable. I will report to ICASA if this is not resolved.,billing,2024-07-15 12:53
NET-01699,Internet speed is terrible in Pretoria East. I'm getting 0.5mbps instead of 100mbps. My account number is ACC-18749.,network,2024-01-01 11:39
NET-01700,Data connection keeps dropping every few minutes in Boksburg. Very frustrating.,network,2024-05-20 12:10
FRD-01701,"My account password was changed without my consent. Possible hack. My account number is ACC-64077. This is urgent, please help.",fraud,2024-06-07 08:05
BIL-01702,Double charge on my account for R4608. I need this fixed urgently. My account number is ACC-24500.,billing,2024-03-25 14:35
NET-01703,"My fibre has been down for 5 days in Randburg. No one is helping. This is urgent, please help.",network,2024-09-04 09:11
NET-01704,Tower in Rustenburg seems broken. No coverage for 10 days straight.,network,2024-04-13 17:46
NET-01705,No signal in Benoni for the past 12 days. I can't make calls or use data.,network,2024-12-03 16:40
SVC-01706,"Your consultant Pieter was extremely rude and unhelpful when I called. This is urgent, please help.",service,2024-02-17 15:25
BIL-01707,The upgrade fee of R781 was not disclosed to me before signing.,billing,2024-09-25 15:59
NET-01708,Can't connect to 4G in Boksburg. Only getting Edge/2G for 5 days now.,network,2024-10-08 12:17
BIL-01709,"My account shows a debit of R2462 that I don't recognise. This is unacceptable. This is urgent, please help.",billing,2024-08-16 12:05
BIL-01710,I was promised a discount of R136 but my bill still shows full price.,billing,2024-06-01 12:44
SVC-01711,"The technician didn't show up for the scheduled appointment in Sandton. This is urgent, please help.",service,2024-11-03 08:26
BIL-01712,Incorrect billing on my fibre account. Charged R3616 instead of R499.,billing,2024-06-03 08:02
BIL-01713,Incorrect billing on my fibre account. Charged R1058 instead of R199.,billing,2024-07-21 16:54
BIL-01714,Stop debiting my account! I owe nothing. Last debit was R1607.,billing,2024-11-28 09:46
NET-01715,Tower in Benoni seems broken. No coverage for 9 days straight. My account number is ACC-89748.,network,2024-02-15 08:59
BIL-01716,My airtime of R1642 disappeared overnight. I didn't make any calls. I will report to ICASA if this is not resolved.,billing,2024-12-26 09:32
BIL-01717,My airtime of R451 disappeared overnight. I didn't make any calls. My account number is ACC-37252.,billing,2024-10-18 15:39
NET-01718,"Network completely down in Umhlanga. Multiple people affected for 1 days. This is urgent, please help. I will report to ICASA if this is not resolved.",network,2024-01-18 10:17
BIL-01719,"My airtime of R1014 disappeared overnight. I didn't make any calls. My account number is ACC-21326. This is urgent, please help.",billing,2024-01-25 10:50
BIL-01720,The upgrade fee of R676 was not disclosed to me before signing.,billing,2024-08-21 10:23
BIL-01721,"Stop debiting my account! I owe nothing. Last debit was R2240. This is urgent, please help. I will report to ICASA if this is not resolved.",billing,2024-06-27 11:48
SVC-01722,"I visited the East London store and waited 75 minutes with no assistance. This is urgent, please help.",service,2024-03-17 08:19
NET-01723,"Internet speed is terrible in Bellville. I'm getting 0.5mbps instead of 100mbps. This is urgent, please help.",network,2024-02-20 08:46
BIL-01724,My prepaid balance of R857 was deducted without any usage.,billing,2024-09-02 14:52
BIL-01725,Incorrect billing on my fibre account. Charged R4162 instead of R299.,billing,2024-03-01 13:59
BIL-01726,"My airtime of R977 disappeared overnight. I didn't make any calls. My account number is ACC-37926. This is urgent, please help.",billing,2024-07-07 12:59
BIL-01727,I paid R735 at the store but it's not reflecting on my account.,billing,2024-09-17 17:18
BIL-01728,I was promised a discount of R3507 but my bill still shows full price. I will report to ICASA if this is not resolved.,billing,2024-02-11 17:19
BIL-01729,Incorrect billing on my fibre account. Charged R4464 instead of R499.,billing,2024-06-26 13:50
FRD-01730,Received notification of a new line added to my account. I didn't do this.,fraud,2024-05-28 11:31
BIL-01731,I paid R3327 at the store but it's not reflecting on my account.,billing,2024-08-20 17:04
NET-01732,Load shedding in Mitchells Plain knocked out the tower and it's been 9 days.,network,2024-09-03 12:58
NET-01733,"Can't connect to 4G in Polokwane. Only getting Edge/2G for 13 days now. This is urgent, please help.",network,2024-05-23 17:40
BIL-01734,I paid R3615 at the store but it's not reflecting on my account. My account number is ACC-43018.,billing,2024-04-09 14:24
FRD-01735,Unauthorised SIM swap on my number 0808656193. I didn't request this. My account number is ACC-20851.,fraud,2024-12-24 09:53
BIL-01736,I cancelled my contract last month but I'm still being charged R3689. I will report to ICASA if this is not resolved.,billing,2024-05-16 16:21
SVC-01737,"The technician didn't show up for the scheduled appointment in Roodepoort. This is urgent, please help.",service,2024-01-27 14:38
SVC-01738,My number porting has been stuck for 3 days. I can't receive calls.,service,2024-10-28 12:25
BIL-01739,I was promised a discount of R3044 but my bill still shows full price. I will report to ICASA if this is not resolved.,billing,2024-08-24 17:55
BIL-01740,Incorrect billing on my fibre account. Charged R4631 instead of R499.,billing,2024-08-23 11:01
BIL-01741,The upgrade fee of R3341 was not disclosed to me before signing. I will report to ICASA if this is not resolved.,billing,2024-11-27 13:01
BIL-01742,I cancelled my contract last month but I'm still being charged R1381. My account number is ACC-24168. I will report to ICASA if this is not resolved.,billing,2024-08-08 11:52
BIL-01743,"Incorrect billing on my fibre account. Charged R1890 instead of R199. This is urgent, please help.",billing,2024-07-03 16:05
SVC-01744,Sent an email 14 days ago to complaints. No acknowledgement received. My account number is ACC-63589. I will report to ICASA if this is not resolved.,service,2024-02-09 13:47
BIL-01745,My prepaid balance of R4991 was deducted without any usage.,billing,2024-01-04 08:53
BIL-01746,My prepaid balance of R4941 was deducted without any usage.,billing,2024-10-01 12:54
BIL-01747,My prepaid balance of R147 was deducted without any usage. My account number is ACC-86939.,billing,2024-12-27 15:21
FRD-01748,"Someone is using my identity to get contracts. Reference REF-647831. This is urgent, please help.",fraud,2024-12-03 14:16
NET-01749,My fibre has been down for 4 days in Cape Town CBD. No one is helping. My account number is ACC-31819.,network,2024-08-17 08:30
BIL-01750,My airtime of R4858 disappeared overnight. I didn't make any calls. I will report to ICASA if this is not resolved.,billing,2024-03-13 09:06
BIL-01751,"My airtime of R1801 disappeared overnight. I didn't make any calls. This is urgent, please help.",billing,2024-10-26 09:36
BIL-01752,I paid R1548 at the store but it's not reflecting on my account.,billing,2024-03-05 11:13
NET-01753,My fibre has been down for 9 days in Centurion. No one is helping.,service,2024-05-27 16:34
BIL-01754,"My prepaid balance of R1559 was deducted without any usage. My account number is ACC-17038. This is urgent, please help.",billing,2024-07-06 10:07
BIL-01755,"I paid R170 at the store but it's not reflecting on my account. This is urgent, please help. I will report to ICASA if this is not resolved.",billing,2024-07-09 15:18
BIL-01756,I cancelled my contract last month but I'm still being charged R4562. My account number is ACC-91851.,billing,2024-10-02 08:05
NET-01757,"No network coverage at my new address in Nelspruit. Was told there would be. This is urgent, please help.",network,2024-11-24 10:58
NET-01758,Constant dropped calls in Germiston. This has been going on for 10 days. I will report to ICASA if this is not resolved.,service,2024-06-02 11:26
FRD-01759,My account password was changed without my consent. Possible hack. My account number is ACC-62289. I will report to ICASA if this is not resolved.,fraud,2024-06-20 17:17
FRD-01760,My banking details were changed on my account without my knowledge.,fraud,2024-02-26 12:58
SVC-01761,"The Rustenburg branch closed early and I couldn't collect my device. This is urgent, please help.",service,2024-09-17 11:00
BIL-01762,My account shows a debit of R4906 that I don't recognise. This is unacceptable. My account number is ACC-80396.,billing,2024-02-02 12:42
NET-01763,Can't connect to 4G in Pretoria East. Only getting Edge/2G for 14 days now.,network,2024-03-04 10:45
BIL-01764,My prepaid balance of R3013 was deducted without any usage.,billing,2024-07-25 08:42
SVC-01765,My SIM swap request has been pending for 11 days. No updates. My account number is ACC-56448. I will report to ICASA if this is not resolved.,service,2024-07-25 14:59
BIL-01766,The upgrade fee of R1791 was not disclosed to me before signing. My account number is ACC-84942.,billing,2024-02-12 12:23
BIL-01767,My prepaid balance of R305 was deducted without any usage. I will report to ICASA if this is not resolved.,billing,2024-03-09 17:40
BIL-01768,My prepaid balance of R2866 was deducted without any usage.,billing,2024-10-08 15:19
BIL-01769,I was charged R3897 for a service I never signed up for. Please reverse this. My account number is ACC-98488.,billing,2024-11-11 10:39
FRD-01770,I received a phishing SMS claiming to be from you. Number was 0833900319.,fraud,2024-01-19 12:05
SVC-01771,"Your consultant Naledi was extremely rude and unhelpful when I called. This is urgent, please help.",service,2024-04-08 11:17
BIL-01772,I cancelled my contract last month but I'm still being charged R4496.,billing,2024-02-10 17:42
BIL-01773,Why am I being billed R4145 when my plan is only R699 per month? My account number is ACC-79494.,billing,2024-09-17 11:29
BIL-01774,"I paid R774 at the store but it's not reflecting on my account. This is urgent, please help.",billing,2024-08-19 13:26
NET-01775,No network coverage at my new address in Khayelitsha. Was told there would be. My account number is ACC-89359.,network,2024-12-09 10:09
BIL-01776,"Stop debiting my account! I owe nothing. Last debit was R2083. This is urgent, please help.",billing,2024-04-10 10:49
BIL-01777,Incorrect billing on my fibre account. Charged R971 instead of R199.,billing,2024-01-17 17:11
SVC-01778,"I submitted a query 5 days ago with reference REF-570596. Still no response. My account number is ACC-26284. This is urgent, please help.",service,2024-07-26 13:26
SVC-01779,I've called 3 times about the same issue. Each time I'm told it's escalated. My account number is ACC-24752.,service,2024-08-15 09:03
SVC-01780,Promised a callback within 24 hours. It's been 4 days. Nothing.,network,2024-01-28 08:16
SVC-01781,I visited the Soweto store and waited 19 minutes with no assistance.,service,2024-06-03 17:01
BIL-01782,I was promised a discount of R2340 but my bill still shows full price.,billing,2024-12-05 15:51
BIL-01783,Why am I being billed R2102 when my plan is only R499 per month?,billing,2024-07-02 08:40
SVC-01784,Your consultant Lerato was extremely rude and unhelpful when I called.,service,2024-01-11 09:44
BIL-01785,I paid R1714 at the store but it's not reflecting on my account. My account number is ACC-61522.,billing,2024-10-11 12:55
SVC-01786,"I visited the Boksburg store and waited 28 minutes with no assistance. This is urgent, please help.",service,2024-04-17 10:02
FRD-01787,"I received a phishing SMS claiming to be from you. Number was 0698557973. My account number is ACC-17029. This is urgent, please help.",fraud,2024-04-09 15:31
BIL-01788,The upgrade fee of R2292 was not disclosed to me before signing. I will report to ICASA if this is not resolved.,billing,2024-02-23 15:08
BIL-01789,"Why am I being billed R4144 when my plan is only R99 per month? This is urgent, please help.",billing,2024-10-16 10:48
NET-01790,WiFi calling not working in Pretoria East despite being in a no-signal zone. My account number is ACC-97441. I will report to ICASA if this is not resolved.,network,2024-01-11 17:45
BIL-01791,Why am I being billed R596 when my plan is only R299 per month?,billing,2024-05-12 17:49
BIL-01792,My prepaid balance of R1193 was deducted without any usage. My account number is ACC-30756.,billing,2024-11-26 12:06
BIL-01793,I paid R3224 at the store but it's not reflecting on my account. My account number is ACC-78576. I will report to ICASA if this is not resolved.,billing,2024-03-06 08:12
BIL-01794,"Stop debiting my account! I owe nothing. Last debit was R687. This is urgent, please help.",billing,2024-08-06 11:04
FRD-01795,My banking details were changed on my account without my knowledge.,fraud,2024-02-01 11:06
BIL-01796,My airtime of R1973 disappeared overnight. I didn't make any calls.,billing,2024-06-05 16:02
BIL-01797,The upgrade fee of R1082 was not disclosed to me before signing. My account number is ACC-80770.,billing,2024-05-24 14:32
BIL-01798,I was charged R2535 for a service I never signed up for. Please reverse this.,billing,2024-05-14 08:19
BIL-01799,I was charged R2052 for a service I never signed up for. Please reverse this.,billing,2024-07-12 17:50
BIL-01800,My prepaid balance of R3287 was deducted without any usage.,billing,2024-04-15 14:36
BIL-01801,Why am I being billed R1486 when my plan is only R199 per month? My account number is ACC-83726.,billing,2024-06-05 13:28
BIL-01802,Stop debiting my account! I owe nothing. Last debit was R2809.,billing,2024-07-22 16:20
NET-01803,No network coverage at my new address in Soweto. Was told there would be. I will report to ICASA if this is not resolved.,network,2024-03-11 17:02
BIL-01804,My airtime of R530 disappeared overnight. I didn't make any calls.,billing,2024-09-21 11:18
SVC-01805,I've been on hold for 97 minutes trying to speak to someone about my account.,service,2024-05-23 15:04
NET-01806,No network coverage at my new address in Witbank. Was told there would be. I will report to ICASA if this is not resolved.,network,2024-06-02 15:13
FRD-01807,I received a phishing SMS claiming to be from you. Number was 0635283277.,fraud,2024-08-03 12:24
BIL-01808,My prepaid balance of R4414 was deducted without any usage.,billing,2024-05-28 14:26
FRD-01809,My banking details were changed on my account without my knowledge. My account number is ACC-15804.,fraud,2024-08-20 15:42
SVC-01810,Your consultant Pieter was extremely rude and unhelpful when I called. I will report to ICASA if this is not resolved.,service,2024-12-25 08:46
FRD-01811,Someone ported my number 0637140046 without my consent. I suspect fraud. My account number is ACC-46726.,fraud,2024-07-15 08:08
BIL-01812,Incorrect billing on my fibre account. Charged R3312 instead of R99.,billing,2024-08-24 16:51
FRD-01813,Suspicious activity on my account. Calls made to 0602421715 that I didn't make.,fraud,2024-01-17 15:00
NET-01814,"WiFi calling not working in Sandton despite being in a no-signal zone. This is urgent, please help.",network,2024-07-03 14:25
BIL-01815,I was promised a discount of R831 but my bill still shows full price.,billing,2024-12-19 08:16
BIL-01816,I was charged R2257 for a service I never signed up for. Please reverse this. I will report to ICASA if this is not resolved.,billing,2024-06-14 13:20
FRD-01817,Someone is using my identity to get contracts. Reference REF-952441. My account number is ACC-73833.,fraud,2024-11-19 13:56
BIL-01818,I was promised a discount of R2866 but my bill still shows full price.,billing,2024-02-10 10:16
NET-01819,My fibre has been down for 14 days in Pretoria East. No one is helping.,network,2024-02-25 14:53
SVC-01820,The Khayelitsha branch closed early and I couldn't collect my device.,service,2024-07-26 15:18
BIL-01821,My account shows a debit of R1353 that I don't recognise. This is unacceptable. My account number is ACC-30648.,billing,2024-02-14 11:44
BIL-01822,I cancelled my contract last month but I'm still being charged R4626. My account number is ACC-27200.,billing,2024-05-23 13:08
BIL-01823,Incorrect billing on my fibre account. Charged R589 instead of R99.,billing,2024-02-27 09:20
NET-01824,"Can't connect to 4G in Soweto. Only getting Edge/2G for 6 days now. My account number is ACC-21870. This is urgent, please help. I will report to ICASA if this is not resolved.",service,2024-09-04 16:38
BIL-01825,I paid R3229 at the store but it's not reflecting on my account.,billing,2024-01-03 13:28
FRD-01826,I'm receiving bills for a contract I never signed. ID number ****3710 was used.,fraud,2024-07-25 12:16
BIL-01827,My airtime of R1862 disappeared overnight. I didn't make any calls.,billing,2024-01-04 13:28
BIL-01828,I was promised a discount of R2814 but my bill still shows full price. My account number is ACC-52550. I will report to ICASA if this is not resolved.,billing,2024-02-12 08:34
BIL-01829,Why am I being billed R938 when my plan is only R299 per month?,billing,2024-06-04 14:30
FRD-01830,Received notification of a new line added to my account. I didn't do this.,fraud,2024-11-16 17:35
BIL-01831,I cancelled my contract last month but I'm still being charged R2316.,billing,2024-12-13 13:49
BIL-01832,Double charge on my account for R3241. I need this fixed urgently.,billing,2024-10-28 10:00
BIL-01833,My prepaid balance of R1354 was deducted without any usage. My account number is ACC-47098.,billing,2024-12-28 16:25
BIL-01834,Double charge on my account for R4496. I need this fixed urgently.,billing,2024-03-03 16:09
NET-01835,Network completely down in Sandton. Multiple people affected for 1 days. My account number is ACC-25229.,network,2024-11-06 13:22
BIL-01836,"Incorrect billing on my fibre account. Charged R2074 instead of R99. This is urgent, please help.",billing,2024-12-18 16:07
BIL-01837,I was promised a discount of R3734 but my bill still shows full price. My account number is ACC-11020.,billing,2024-11-15 14:20
FRD-01838,"My banking details were changed on my account without my knowledge. This is urgent, please help.",fraud,2024-09-08 11:17
BIL-01839,Double charge on my account for R3266. I need this fixed urgently. My account number is ACC-23989.,billing,2024-04-25 17:47
BIL-01840,I paid R4224 at the store but it's not reflecting on my account. My account number is ACC-93634.,billing,2024-01-12 13:08
BIL-01841,My account shows a debit of R3100 that I don't recognise. This is unacceptable.,billing,2024-05-27 09:03
BIL-01842,I was promised a discount of R983 but my bill still shows full price.,billing,2024-12-28 16:38
